Source IS,Target IS,Tenders Citing Source,Tenders Citing Target,Co-citation Count,Confidence,Lift,Evidence Statement
IS 6519,IS 8737,18,18,18,1.0,67.333,Cited alongside IS 6519 in 18 of 18 comparable tenders
IS 6519,IS 9167,18,18,18,1.0,67.333,Cited alongside IS 6519 in 18 of 18 comparable tenders
IS 6519,IS 9954 (1981),18,18,18,1.0,67.333,Cited alongside IS 6519 in 18 of 18 comparable tenders
IS 8016,IS 11006,18,18,18,1.0,67.333,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 11226,18,18,18,1.0,67.333,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 1989,18,18,18,1.0,67.333,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 2925,18,27,18,1.0,44.889,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 3224,18,27,18,1.0,44.889,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 3521,18,23,18,1.0,52.696,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 3696,18,25,18,1.0,48.48,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 4014,18,22,18,1.0,55.091,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 4077,18,18,18,1.0,67.333,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 4379,18,21,18,1.0,57.714,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 47701,18,18,18,1.0,67.333,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 5557,18,19,18,1.0,63.789,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 5894,18,18,18,1.0,67.333,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 5983,18,20,18,1.0,60.6,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 6016,18,18,18,1.0,67.333,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 6519,18,18,18,1.0,67.333,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 6901,18,19,18,1.0,63.789,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 6994,18,21,18,1.0,57.714,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 8737,18,18,18,1.0,67.333,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 9167,18,18,18,1.0,67.333,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8016,IS 9954 (1981),18,18,18,1.0,67.333,Cited alongside IS 8016 in 18 of 18 comparable tenders
IS 8737,IS 11006,18,18,18,1.0,67.333,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 11226,18,18,18,1.0,67.333,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 1989,18,18,18,1.0,67.333,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 2925,18,27,18,1.0,44.889,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 3224,18,27,18,1.0,44.889,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 3521,18,23,18,1.0,52.696,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 3696,18,25,18,1.0,48.48,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 4014,18,22,18,1.0,55.091,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 4077,18,18,18,1.0,67.333,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 4379,18,21,18,1.0,57.714,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 47701,18,18,18,1.0,67.333,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 5557,18,19,18,1.0,63.789,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 5894,18,18,18,1.0,67.333,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 5983,18,20,18,1.0,60.6,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 6016,18,18,18,1.0,67.333,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 6519,18,18,18,1.0,67.333,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 6901,18,19,18,1.0,63.789,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 6994,18,21,18,1.0,57.714,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 8016,18,18,18,1.0,67.333,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 9167,18,18,18,1.0,67.333,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 8737,IS 9954 (1981),18,18,18,1.0,67.333,Cited alongside IS 8737 in 18 of 18 comparable tenders
IS 9167,IS 11006,18,18,18,1.0,67.333,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 11226,18,18,18,1.0,67.333,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 1989,18,18,18,1.0,67.333,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 2925,18,27,18,1.0,44.889,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 3224,18,27,18,1.0,44.889,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 3521,18,23,18,1.0,52.696,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 3696,18,25,18,1.0,48.48,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 4014,18,22,18,1.0,55.091,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 4077,18,18,18,1.0,67.333,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 4379,18,21,18,1.0,57.714,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 47701,18,18,18,1.0,67.333,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 5557,18,19,18,1.0,63.789,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 5894,18,18,18,1.0,67.333,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 5983,18,20,18,1.0,60.6,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 6016,18,18,18,1.0,67.333,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 6519,18,18,18,1.0,67.333,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 6901,18,19,18,1.0,63.789,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 6994,18,21,18,1.0,57.714,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 8016,18,18,18,1.0,67.333,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 8737,18,18,18,1.0,67.333,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9167,IS 9954 (1981),18,18,18,1.0,67.333,Cited alongside IS 9167 in 18 of 18 comparable tenders
IS 9954 (1981),IS 11006,18,18,18,1.0,67.333,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 11226,18,18,18,1.0,67.333,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 1989,18,18,18,1.0,67.333,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 2925,18,27,18,1.0,44.889,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 3224,18,27,18,1.0,44.889,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 3521,18,23,18,1.0,52.696,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 3696,18,25,18,1.0,48.48,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 4014,18,22,18,1.0,55.091,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 4077,18,18,18,1.0,67.333,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 4379,18,21,18,1.0,57.714,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 47701,18,18,18,1.0,67.333,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 5557,18,19,18,1.0,63.789,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 5894,18,18,18,1.0,67.333,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 5983,18,20,18,1.0,60.6,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 6016,18,18,18,1.0,67.333,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 6519,18,18,18,1.0,67.333,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 6901,18,19,18,1.0,63.789,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 6994,18,21,18,1.0,57.714,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 8016,18,18,18,1.0,67.333,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 8737,18,18,18,1.0,67.333,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 9954 (1981),IS 9167,18,18,18,1.0,67.333,Cited alongside IS 9954 (1981) in 18 of 18 comparable tenders
IS 6533 (Pt (i),IS 1231,16,33,16,1.0,36.727,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 12701,16,29,16,1.0,41.793,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 13489,16,23,16,1.0,52.696,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 13592,16,39,16,1.0,31.077,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 13983,16,22,16,1.0,55.091,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 14246,16,33,16,1.0,36.727,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 2923,16,21,16,1.0,57.714,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 303,16,33,16,1.0,36.727,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 3564,16,24,16,1.0,50.5,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 373,16,21,16,1.0,57.714,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 428,16,23,16,1.0,52.696,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 651,16,24,16,1.0,50.5,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 694,16,120,16,1.0,10.1,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 7231,16,22,16,1.0,55.091,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 774,16,24,16,1.0,50.5,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 8034,16,27,16,1.0,44.889,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 9001,16,22,16,1.0,55.091,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6533 (Pt (i),IS 9537,16,37,16,1.0,32.757,Cited alongside IS 6533 (Pt (i) in 16 of 16 comparable tenders
IS 6600,IS 2026,13,26,13,1.0,46.615,Cited alongside IS 6600 in 13 of 13 comparable tenders
IS 6600,IS 2099,13,20,13,1.0,60.6,Cited alongside IS 6600 in 13 of 13 comparable tenders
IS 3637,IS 2026,12,26,12,1.0,46.615,Cited alongside IS 3637 in 12 of 12 comparable tenders
IS 15885 (Part 2),IS 16106,11,28,11,1.0,43.286,Cited alongside IS 15885 (Part 2) in 11 of 11 comparable tenders
IS 806,IS 800,11,27,11,1.0,44.889,Cited alongside IS 806 in 11 of 11 comparable tenders
IS 10028,IS 2026,10,26,10,1.0,46.615,Cited alongside IS 10028 in 10 of 10 comparable tenders
IS 10028,IS 2099,10,20,10,1.0,60.6,Cited alongside IS 10028 in 10 of 10 comparable tenders
IS 3837,IS 3043,10,54,10,1.0,22.444,Cited alongside IS 3837 in 10 of 10 comparable tenders
IS 3837,IS 694,10,120,10,1.0,10.1,Cited alongside IS 3837 in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 1000,10,21,10,1.0,57.714,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 1231,10,33,10,1.0,36.727,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 12701,10,29,10,1.0,41.793,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 13489,10,23,10,1.0,52.696,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 13592,10,39,10,1.0,31.077,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 13983,10,22,10,1.0,55.091,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 14246,10,33,10,1.0,36.727,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 2923,10,21,10,1.0,57.714,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 303,10,33,10,1.0,36.727,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 3564,10,24,10,1.0,50.5,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 373,10,21,10,1.0,57.714,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 428,10,23,10,1.0,52.696,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 651,10,24,10,1.0,50.5,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 694,10,120,10,1.0,10.1,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 7231,10,22,10,1.0,55.091,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 774,10,24,10,1.0,50.5,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 8034,10,27,10,1.0,44.889,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 9001,10,22,10,1.0,55.091,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 2548 (Pt 1&2- (i),IS 9537,10,37,10,1.0,32.757,Cited alongside IS 2548 (Pt 1&2- (i) in 10 of 10 comparable tenders
IS 10221,IS 3589,9,29,9,1.0,41.793,Cited alongside IS 10221 in 9 of 9 comparable tenders
IS 722,IS 2705,9,29,9,1.0,41.793,Cited alongside IS 722 in 9 of 9 comparable tenders
IS 722,IS 3043,9,54,9,1.0,22.444,Cited alongside IS 722 in 9 of 9 comparable tenders
IS 722,IS 3156,9,18,9,1.0,67.333,Cited alongside IS 722 in 9 of 9 comparable tenders
IS 2121,IS 8623,9,30,9,1.0,40.4,Cited alongside IS 2121 in 9 of 9 comparable tenders
IS 12640,IS 694,9,120,9,1.0,10.1,Cited alongside IS 12640 in 9 of 9 comparable tenders
IS 4237,IS 3043,9,54,9,1.0,22.444,Cited alongside IS 4237 in 9 of 9 comparable tenders
IS 3347,IS 2026,9,26,9,1.0,46.615,Cited alongside IS 3347 in 9 of 9 comparable tenders
IS 3347,IS 2099,9,20,9,1.0,60.6,Cited alongside IS 3347 in 9 of 9 comparable tenders
IS 2787 (2006),IS 1000,9,21,9,1.0,57.714,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 1231,9,33,9,1.0,36.727,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 12701,9,29,9,1.0,41.793,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 13489,9,23,9,1.0,52.696,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 13592,9,39,9,1.0,31.077,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 13983,9,22,9,1.0,55.091,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 14246,9,33,9,1.0,36.727,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 2548 (Pt 1&2- (i),9,10,9,1.0,121.2,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 2923,9,21,9,1.0,57.714,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 303,9,33,9,1.0,36.727,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 3564,9,24,9,1.0,50.5,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 373,9,21,9,1.0,57.714,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 428,9,23,9,1.0,52.696,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 651,9,24,9,1.0,50.5,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 694,9,120,9,1.0,10.1,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 7231,9,22,9,1.0,55.091,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 774,9,24,9,1.0,50.5,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 8034,9,27,9,1.0,44.889,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 9001,9,22,9,1.0,55.091,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 2787 (2006),IS 9537,9,37,9,1.0,32.757,Cited alongside IS 2787 (2006) in 9 of 9 comparable tenders
IS 1948 (i),IS 1231,9,33,9,1.0,36.727,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 1235,9,19,9,1.0,63.789,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 12701,9,29,9,1.0,41.793,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 13364,9,22,9,1.0,55.091,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 13489,9,23,9,1.0,52.696,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 13592,9,39,9,1.0,31.077,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 13983,9,22,9,1.0,55.091,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 14246,9,33,9,1.0,36.727,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 14443,9,23,9,1.0,52.696,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 1786,9,34,9,1.0,35.647,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 2062,9,159,9,1.0,7.623,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 2209,9,19,9,1.0,63.789,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 277,9,54,9,1.0,22.444,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 2923,9,21,9,1.0,57.714,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 303,9,33,9,1.0,36.727,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 3564,9,24,9,1.0,50.5,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 373,9,21,9,1.0,57.714,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 428,9,23,9,1.0,52.696,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 651,9,24,9,1.0,50.5,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 694,9,120,9,1.0,10.1,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 7231,9,22,9,1.0,55.091,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 774,9,24,9,1.0,50.5,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 8034,9,27,9,1.0,44.889,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 8112,9,33,9,1.0,36.727,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 9001,9,22,9,1.0,55.091,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 1948 (i),IS 9537,9,37,9,1.0,32.757,Cited alongside IS 1948 (i) in 9 of 9 comparable tenders
IS 4894,IS 2062,8,159,8,1.0,7.623,Cited alongside IS 4894 in 8 of 8 comparable tenders
IS 783,IS 1239,8,52,8,1.0,23.308,Cited alongside IS 783 in 8 of 8 comparable tenders
IS 6380,IS 1554,8,48,8,1.0,25.25,Cited alongside IS 6380 in 8 of 8 comparable tenders
IS 1520,IS 3589,8,29,8,1.0,41.793,Cited alongside IS 1520 in 8 of 8 comparable tenders
IS 4029,IS 325,8,37,8,1.0,32.757,Cited alongside IS 4029 in 8 of 8 comparable tenders
IS 5621,IS 2026,8,26,8,1.0,46.615,Cited alongside IS 5621 in 8 of 8 comparable tenders
IS 5621,IS 2099,8,20,8,1.0,60.6,Cited alongside IS 5621 in 8 of 8 comparable tenders
IS 5621,IS 2544,8,13,8,1.0,93.231,Cited alongside IS 5621 in 8 of 8 comparable tenders
IS 5621,IS 3637,8,12,8,1.0,101.0,Cited alongside IS 5621 in 8 of 8 comparable tenders
IS 5621,IS 5561,8,14,8,1.0,86.571,Cited alongside IS 5621 in 8 of 8 comparable tenders
IS 3370,IS 456,8,28,8,1.0,43.286,Cited alongside IS 3370 in 8 of 8 comparable tenders
IS 2470 (part II),IS 14246,8,33,8,1.0,36.727,Cited alongside IS 2470 (part II) in 8 of 8 comparable tenders
IS 2470 (part II),IS 2470,8,12,8,1.0,101.0,Cited alongside IS 2470 (part II) in 8 of 8 comparable tenders
IS 2470 (part II),IS 4923,8,33,8,1.0,36.727,Cited alongside IS 2470 (part II) in 8 of 8 comparable tenders
IS 3975,IS 8130,31,56,30,0.968,20.945,Cited alongside IS 3975 in 30 of 31 comparable tenders
IS 10418,IS 5831,27,51,26,0.963,22.885,Cited alongside IS 10418 in 26 of 27 comparable tenders
IS 8034,IS 694,27,120,26,0.963,9.726,Cited alongside IS 8034 in 26 of 27 comparable tenders
IS 10810,IS 8130,24,56,23,0.958,20.741,Cited alongside IS 10810 in 23 of 24 comparable tenders
IS 651,IS 12701,24,29,23,0.958,40.052,Cited alongside IS 651 in 23 of 24 comparable tenders
IS 651,IS 8034,24,27,23,0.958,43.019,Cited alongside IS 651 in 23 of 24 comparable tenders
IS 774,IS 12701,24,29,23,0.958,40.052,Cited alongside IS 774 in 23 of 24 comparable tenders
IS 774,IS 8034,24,27,23,0.958,43.019,Cited alongside IS 774 in 23 of 24 comparable tenders
IS 3564,IS 694,24,120,23,0.958,9.679,Cited alongside IS 3564 in 23 of 24 comparable tenders
IS 3521,IS 2925,23,27,22,0.957,42.937,Cited alongside IS 3521 in 22 of 23 comparable tenders
IS 428,IS 13592,23,39,22,0.957,29.726,Cited alongside IS 428 in 22 of 23 comparable tenders
IS 428,IS 3564,23,24,22,0.957,48.304,Cited alongside IS 428 in 22 of 23 comparable tenders
