Tender ID,GeM Bid Id,Product Family,IS Numbers Cited,Count,Outdated Citations,Any Outdated,Unmatched Citations,Usability,OCR Pages,OCR Characters,OCR Dropped
GEM/2024/B/5454200,6965861.0,Unclassified,,0,,Not checked,,Not extractable,1,159,
GEM/2024/B/5453156,6964662.0,MTD — Metallurgical Engineering Department,IS 1570,1,IS 1570 (Withdrawn),Yes,,Read by OCR,5,10382,
GEM/2024/B/5441390,6951460.0,Unclassified,,0,,Not checked,,Read by OCR,15,29483,
GEM/2024/B/5456805,6968846.0,Unclassified,,0,,Not checked,,Read by OCR,1,346,
GEM/2024/B/5456532,6968531.0,PGD — Production And General Engineering Department,IS 2582; IS 2161,2,,No,,Read by OCR,2,4049,
GEM/2024/B/5458150,6970345.0,Unclassified,,0,,Not checked,,Read by OCR,1,1297,
GEM/2024/B/5450683,6961866.0,Unclassified,,0,,Not checked,,Read by OCR,18,25518,
GEM/2024/B/5458029,6970194.0,Unclassified,,0,,Not checked,,Read by OCR,6,5865,
GEM/2024/B/5462276,6974881.0,Unclassified,,0,,Not checked,,Read by OCR,3,4444,
GEM/2024/B/5459512,6971846.0,Unclassified,,0,,Not checked,,Read by OCR,9,3637,
GEM/2024/B/5458977,6971272.0,TXD — Textile Department,IS 390; IS 667; IS 105; IS 1963; IS 1964; IS 2454; IS 2508; IS 4228; IS 4229; IS 4905; IS 7016 (Pt-2); IS 7016 (Pt-3); IS 7016; IS 8156; IS 14181; IS 11056; IS 1969; IS 6489; IS 2500 (Part-I),19,IS 105 (Withdrawn); IS 2454 (Withdrawn); IS 6489 (Withdrawn),Yes,,Read by OCR,13,17269,
GEM/2024/B/5463792,6976525.0,Unclassified,,0,,Not checked,,Read by OCR,2,345,
GEM/2024/B/5428056,6936577.0,Unclassified,,0,,Not checked,,Read by OCR,52,86821,
GEM/2024/B/5464245,6977082.0,Unclassified,,0,,Not checked,,Read by OCR,2,1144,
GEM/2024/B/5464664,6977558.0,CED — Civil Engineering Department,IS 10; IS 20,2,IS 20 (Withdrawn),Yes,,Read by OCR,2,2697,
GEM/2024/B/5466537,6979664.0,Unclassified,,0,,Not checked,,Read by OCR,1,716,
GEM/2024/B/5454354,6966050.0,MSD — Management System Department,IS 2500 (Part-I),1,,No,,Read by OCR,24,33317,
GEM/2024/B/5468323,6981768.0,Unclassified,,0,,Not checked,,Read by OCR,1,1687,
GEM/2024/B/5463000,6975682.0,Unclassified,,0,,Not checked,,Read by OCR,12,17129,
GEM/2024/B/5472355,6986193.0,Unclassified,,0,,Not checked,,Read by OCR,2,879,
GEM/2024/B/5473446,6987413.0,Unclassified,,0,,Not checked,,Read by OCR,1,364,
GEM/2024/B/5475896,6990096.0,Unclassified,,0,,Not checked,,Read by OCR,1,692,
GEM/2024/B/5476538,6990805.0,Unclassified,,0,,Not checked,,Not extractable,1,168,
GEM/2024/B/5479044,6993740.0,Unclassified,,0,,Not checked,,Read by OCR,1,586,
GEM/2024/B/5479344,6994069.0,Unclassified,,0,,Not checked,,Not extractable,1,60,
GEM/2024/B/5464222,6977051.0,Unclassified,,0,,Not checked,,Read by OCR,12,9194,
GEM/2024/B/5480355,6995197.0,Unclassified,,0,,Not checked,,Read by OCR,2,3156,
GEM/2024/B/5480892,6995819.0,Unclassified,,0,,Not checked,,Read by OCR,1,1612,
GEM/2024/B/5481117,6996069.0,Unclassified,,0,,Not checked,,Read by OCR,3,2942,
GEM/2024/B/5481149,6996106.0,Unclassified,,0,,Not checked,,Not extractable,1,31,
GEM/2024/B/5470320,6984026.0,Unclassified,,0,,Not checked,,Read by OCR,12,27352,
GEM/2024/B/5481844,6996899.0,Unclassified,,0,,Not checked,,Not extractable,1,23,
GEM/2024/B/5481975,6997045.0,Unclassified,,0,,Not checked,,Read by OCR,1,1179,
GEM/2024/B/5483108,6998290.0,Unclassified,,0,,Not checked,,Read by OCR,1,1536,
GEM/2024/B/5483643,6998871.0,Unclassified,,0,,Not checked,,Not extractable,1,190,
GEM/2024/B/5483871,6999112.0,Unclassified,,0,,Not checked,,Read by OCR,1,1556,
GEM/2024/B/5484650,6999936.0,Unclassified,,0,,Not checked,,Read by OCR,1,1170,
GEM/2024/B/5477215,6991598.0,ETD — Electrotechnical Department,IS 14257; IS 7372,2,IS 14257 (Superseded); IS 7372 (Withdrawn),Yes,,Read by OCR,10,15109,
GEM/2024/B/5484914,7000219.0,Electrical cables and wiring,IS 3043,1,,No,,Read by OCR,1,1475,
GEM/2024/B/5486527,7002006.0,Unclassified,,0,,Not checked,,Read by OCR,3,4989,
GEM/2024/B/5486564,7002048.0,CED — Civil Engineering Department,IS 10987,1,,No,,Read by OCR,4,3897,
GEM/2024/B/5488916,7004613.0,Unclassified,,0,,Not checked,,Read by OCR,2,3125,
GEM/2024/B/5490727,7006637.0,CED — Civil Engineering Department,IS 2556 (PART-2); IS 2556 (PART-3),2,,No,,Read by OCR,2,3365,
GEM/2024/B/5489072,7004790.0,Unclassified,,0,,Not checked,,Read by OCR,2,2713,
GEM/2024/B/5491495,7007489.0,Unclassified,,0,,Not checked,,Not extractable,1,24,
GEM/2024/B/5488661,7004341.0,Unclassified,,0,,Not checked,,Read by OCR,8,12322,
GEM/2024/B/5490752,7006667.0,TXD — Textile Department,IS 5485,1,,No,,Read by OCR,2,3955,
GEM/2024/B/5495401,7011779.0,Unclassified,,0,,Not checked,,Read by OCR,2,3308,
GEM/2024/B/5497308,7013885.0,Unclassified,,0,,Not checked,,Read by OCR,1,905,
GEM/2024/B/5497778,7014387.0,CED — Civil Engineering Department,IS 2185 (Part 3),1,,No,,Read by OCR,7,6108,
GEM/2024/B/5463257,6975952.0,Unclassified,,0,,Not checked,,Read by OCR,36,94871,
GEM/2024/B/5480612,6995494.0,FAD — Food And Agriculture Department,IS 16186; IS 4333 (Part II); IS 4333 (Part V),3,,No,,Read by OCR,24,38713,
GEM/2024/B/5500647,7017750.0,Unclassified,,0,,Not checked,,Read by OCR,2,2465,
GEM/2024/B/5502854,7020264.0,Unclassified,,0,,Not checked,,Read by OCR,1,415,
GEM/2024/B/5503510,7021009.0,Unclassified,,0,,Not checked,,Read by OCR,1,467,
GEM/2024/B/5503570,7021075.0,Unclassified,,0,,Not checked,,Read by OCR,2,395,
GEM/2024/B/5504431,7022028.0,Unclassified,,0,,Not checked,,Read by OCR,2,1327,
GEM/2024/B/5504734,7022365.0,Unclassified,,0,,Not checked,,Read by OCR,2,1045,
GEM/2024/B/5501229,7018431.0,Unclassified,,0,,Not checked,,Read by OCR,5,3454,
GEM/2024/B/5505653,7023346.0,ETD — Electrotechnical Department,IS 13369,1,,No,,Read by OCR,1,2494,
GEM/2024/B/5505009,7022658.0,Unclassified,,0,,Not checked,,Read by OCR,2,1886,
GEM/2024/B/5508836,7026849.0,LITD — Electronics And Information Technology Department,IS 9001,1,,No,,Read by OCR,1,865,
GEM/2024/B/5500026,7016960.0,Unclassified,,0,,Not checked,,Read by OCR,15,13598,
GEM/2024/B/5507364,7025191.0,Unclassified,,0,,Not checked,,Read by OCR,2,1474,
GEM/2024/B/5511004,7029273.0,Unclassified,,0,,Not checked,,Read by OCR,1,526,
GEM/2024/B/5513459,7032066.0,Unclassified,,0,,Not checked,,Read by OCR,1,1108,
GEM/2024/B/5510920,7029183.0,Unclassified,,0,,Not checked,,Read by OCR,3,3585,
GEM/2024/B/5517693,7036798.0,Unclassified,,0,,Not checked,,Read by OCR,2,1640,
GEM/2024/B/5504691,7022319.0,Unclassified,,0,,Not checked,,Read by OCR,18,31778,
GEM/2024/B/5496263,7012729.0,Unclassified,,0,,Not checked,,Read by OCR,26,88329,
GEM/2024/B/5510914,7029176.0,Unclassified,,0,,Not checked,,Read by OCR,12,30309,
GEM/2024/B/5522909,7042642.0,Unclassified,,0,,Not checked,,Read by OCR,2,5388,
GEM/2024/B/5523707,7043544.0,Unclassified,,0,,Not checked,,Read by OCR,3,4687,
GEM/2024/B/5527852,7048361.0,Unclassified,,0,,Not checked,,Read by OCR,1,440,
GEM/2024/B/5524411,7044359.0,Unclassified,,0,,Not checked,,Read by OCR,5,9203,
GEM/2024/B/5521718,7041310.0,Unclassified,,0,,Not checked,,Read by OCR,12,16386,
GEM/2024/B/5531136,7052141.0,Unclassified,,0,,Not checked,,Read by OCR,1,214,
GEM/2024/B/5532959,7054149.0,Unclassified,,0,,Not checked,,Read by OCR,1,1728,
GEM/2024/B/5533256,7054472.0,Unclassified,,0,,Not checked,,Read by OCR,1,905,
GEM/2024/B/5534405,7055686.0,Unclassified,,0,,Not checked,,Read by OCR,2,1818,
GEM/2024/B/5535614,7057043.0,Unclassified,,0,,Not checked,,Read by OCR,4,4321,
GEM/2024/B/5536224,7057727.0,Unclassified,,0,,Not checked,,Read by OCR,2,2780,
GEM/2024/B/5537505,7059151.0,Unclassified,,0,,Not checked,,Read by OCR,1,610,
GEM/2024/B/5529151,7049848.0,Unclassified,,0,,Not checked,,Read by OCR,12,2782,
GEM/2024/B/5537630,7059286.0,Unclassified,,0,,Not checked,,Read by OCR,4,8118,
GEM/2024/B/5539775,7061615.0,Unclassified,,0,,Not checked,,Read by OCR,1,981,
GEM/2024/B/5517388,7036458.0,MTD — Metallurgical Engineering Department,IS 9550; IS 4885; IS 4218; IS 1340; IS 1572; IS 3203,6,IS 9550 (Superseded); IS 1340 (Withdrawn),Yes,,Read by OCR,24,33583,
GEM/2024/B/5543063,7065311.0,Unclassified,,0,,Not checked,,Read by OCR,2,1027,
GEM/2024/B/5543076,7065324.0,Unclassified,,0,,Not checked,,Read by OCR,2,1203,
GEM/2024/B/5543253,7065523.0,Unclassified,,0,,Not checked,,Read by OCR,2,2775,
GEM/2024/B/5544687,7067143.0,Unclassified,,0,,Not checked,,Read by OCR,2,950,
GEM/2024/B/5544650,7067099.0,Unclassified,,0,,Not checked,,Read by OCR,3,2107,
GEM/2024/B/5544693,7067149.0,Unclassified,,0,,Not checked,,Read by OCR,2,208,
GEM/2024/B/5545200,7067724.0,Unclassified,,0,,Not checked,,Read by OCR,1,820,
GEM/2024/B/5549466,7072460.0,Unclassified,,0,,Not checked,,Read by OCR,1,1401,
GEM/2024/B/5538382,7060106.0,Unclassified,,0,,Not checked,,Read by OCR,13,13905,
GEM/2024/B/5551198,7074418.0,Unclassified,,0,,Not checked,,Not extractable,2,100,
GEM/2024/B/5550625,7073788.0,Unclassified,,0,,Not checked,,Read by OCR,5,9442,
GEM/2024/B/5520553,7039992.0,Unclassified,,0,,Not checked,,Read by OCR,36,80168,
GEM/2024/B/5551772,7075076.0,Unclassified,,0,,Not checked,,Read by OCR,1,1947,
GEM/2024/B/5553147,7076665.0,Unclassified,,0,,Not checked,,Read by OCR,1,1741,
GEM/2024/B/5553573,7077181.0,Unclassified,,0,,Not checked,,Read by OCR,1,1145,
GEM/2024/B/5552972,7076456.0,Unclassified,,0,,Not checked,,Read by OCR,4,1671,
GEM/2024/B/5554995,7078805.0,Unclassified,,0,,Not checked,,Read by OCR,1,2246,
GEM/2024/B/5554881,7078683.0,Unclassified,,0,,Not checked,,Read by OCR,2,572,
GEM/2024/B/5548828,7071736.0,Unclassified,,0,,Not checked,,Read by OCR,9,15532,
GEM/2024/B/5556909,7080973.0,Unclassified,,0,,Not checked,,Read by OCR,1,715,
GEM/2024/B/5557720,7081882.0,Unclassified,,0,,Not checked,,Read by OCR,1,261,
GEM/2024/B/5561073,7085535.0,Unclassified,,0,,Not checked,,Not extractable,1,16,
GEM/2024/B/5558654,7082911.0,Unclassified,,0,,Not checked,,Not extractable,1,81,
GEM/2024/B/5561879,7086416.0,Unclassified,,0,,Not checked,,Read by OCR,1,3158,
GEM/2024/B/5562279,7086843.0,Unclassified,,0,,Not checked,,Read by OCR,1,1482,
GEM/2024/B/5563768,7088455.0,Unclassified,,0,,Not checked,,Read by OCR,1,1600,
GEM/2024/B/5560068,7084437.0,Unclassified,,0,,Not checked,,Read by OCR,3,3938,
GEM/2024/B/5566275,7091386.0,Unclassified,,0,,Not checked,,Read by OCR,1,1782,
GEM/2024/B/5566861,7092044.0,Unclassified,,0,,Not checked,,Read by OCR,1,537,
GEM/2024/B/5567418,7092713.0,Unclassified,,0,,Not checked,,Read by OCR,1,3004,
GEM/2024/B/5568112,7093487.0,Unclassified,,0,,Not checked,,Read by OCR,1,716,
GEM/2024/B/5562526,7087112.0,Unclassified,,0,,Not checked,,Read by OCR,7,9593,
GEM/2024/B/5572461,7098461.0,MTD — Metallurgical Engineering Department,IS 1161,1,,No,,Read by OCR,1,2063,
GEM/2024/B/5574018,7100250.0,Unclassified,,0,,Not checked,,Not extractable,1,114,
GEM/2024/B/5574111,7100354.0,Unclassified,,0,,Not checked,,Not extractable,1,45,
GEM/2024/B/5575010,7101336.0,Unclassified,,0,,Not checked,,Not extractable,1,141,
GEM/2024/B/5578030,7104674.0,Unclassified,,0,,Not checked,,Read by OCR,4,4321,
GEM/2024/B/5578425,7105104.0,Unclassified,,0,,Not checked,,Not extractable,1,185,
GEM/2024/B/5578905,7105626.0,Unclassified,,0,,Not checked,,Read by OCR,1,424,
GEM/2024/B/5579990,7106836.0,Unclassified,,0,,Not checked,,Read by OCR,1,540,
GEM/2024/B/5580169,7107034.0,Unclassified,,0,,Not checked,,Read by OCR,2,1668,
GEM/2024/B/5537954,7059641.0,FAD — Food And Agriculture Department,IS 4232,1,IS 4232 (Withdrawn),Yes,,Read by OCR,36,30557,
GEM/2024/B/5581695,7108764.0,Unclassified,,0,,Not checked,,Read by OCR,1,865,
GEM/2024/B/5583887,7111239.0,Unclassified,,0,,Not checked,,Not extractable,1,160,
GEM/2024/B/5581433,7108456.0,Unclassified,,0,,Not checked,,Read by OCR,1,1417,
GEM/2024/B/5583912,7111264.0,Unclassified,,0,,Not checked,,Read by OCR,1,1260,
GEM/2024/B/5583910,7111262.0,Unclassified,,0,,Not checked,,Read by OCR,4,232,
GEM/2024/B/5586176,7113860.0,Unclassified,,0,,Not checked,,Read by OCR,1,380,
GEM/2024/B/5587254,7115064.0,Unclassified,,0,,Not checked,,Read by OCR,2,908,
GEM/2024/B/5586818,7114604.0,Unclassified,,0,,Not checked,,Read by OCR,2,3563,
GEM/2024/B/5587573,7115423.0,Unclassified,,0,,Not checked,,Read by OCR,2,1417,
GEM/2024/B/5587945,7115824.0,Unclassified,,0,,Not checked,,Read by OCR,1,569,
GEM/2024/B/5566071,7091138.0,PGD — Production And General Engineering Department,IS 1364,1,,No,,Read by OCR,26,32072,
GEM/2024/B/5588637,7116602.0,Unclassified,,0,,Not checked,,Read by OCR,1,1369,
GEM/2024/B/5556392,7080394.0,MTD — Metallurgical Engineering Department,IS 30,1,IS 30 (Withdrawn),Yes,,Read by OCR,32,66241,
GEM/2024/B/5590751,7118988.0,Unclassified,,0,,Not checked,,Read by OCR,3,2911,
GEM/2024/B/5588187,7116100.0,Unclassified,,0,,Not checked,,Read by OCR,4,3723,
GEM/2024/B/5591756,7120131.0,Unclassified,,0,,Not checked,,Read by OCR,2,701,
GEM/2024/B/5587571,7115421.0,Unclassified,,0,,Not checked,,Read by OCR,9,10023,
GEM/2024/B/5591944,7120334.0,Unclassified,,0,,Not checked,,Read by OCR,3,815,
GEM/2024/B/5593320,7121856.0,Unclassified,,0,,Not checked,,Read by OCR,2,821,
GEM/2024/B/5593522,7122099.0,Unclassified,,0,,Not checked,,Read by OCR,2,757,
GEM/2024/B/5595121,7124097.0,Unclassified,,0,,Not checked,,Read by OCR,1,1121,
GEM/2024/B/5595130,7124106.0,Unclassified,,0,,Not checked,,Not extractable,1,112,
GEM/2024/B/5595107,7124081.0,Unclassified,,0,,Not checked,,Read by OCR,3,548,
GEM/2024/B/5595957,7125045.0,Unclassified,,0,,Not checked,,Read by OCR,1,358,
GEM/2024/B/5596763,7125947.0,Unclassified,,0,,Not checked,,Read by OCR,1,856,
GEM/2024/B/5597982,7127370.0,Unclassified,,0,,Not checked,,Not extractable,1,125,
GEM/2024/B/5599597,7129183.0,Unclassified,,0,,Not checked,,Read by OCR,1,666,
GEM/2024/B/5598350,7127777.0,Unclassified,,0,,Not checked,,Read by OCR,1,398,
GEM/2024/B/5595694,7124756.0,CED — Civil Engineering Department,IS 15658; IS 6441 (Part V); IS 14858,3,IS 15658 (Superseded); IS 14858 (Superseded),Yes,,Read by OCR,2,6783,
GEM/2024/B/5596990,7126222.0,Unclassified,,0,,Not checked,,Read by OCR,1,889,
GEM/2024/B/5603426,7133460.0,Unclassified,,0,,Not checked,,Not extractable,1,177,
GEM/2024/B/5576379,7102835.0,Unclassified,,0,,Not checked,,Read by OCR,27,38444,
GEM/2024/B/5603523,7133566.0,Unclassified,,0,,Not checked,,Read by OCR,2,1959,
GEM/2024/B/5603687,7133753.0,Unclassified,,0,,Not checked,,Read by OCR,3,6453,
GEM/2024/B/5604474,7134618.0,Unclassified,,0,,Not checked,,Read by OCR,2,508,
GEM/2024/B/5604485,7134629.0,Unclassified,,0,,Not checked,,Read by OCR,2,3408,
GEM/2024/B/5605557,7135783.0,MED — Mechanical Engineering Department,IS 2825; IS 7938,2,,No,,Read by OCR,2,3460,
GEM/2024/B/5606534,7136861.0,Unclassified,,0,,Not checked,,Not extractable,1,163,
GEM/2024/B/5609347,7140000.0,Unclassified,,0,,Not checked,,Read by OCR,1,1856,
GEM/2024/B/5610724,7141562.0,Unclassified,,0,,Not checked,,Read by OCR,2,376,
GEM/2024/B/5600279,7129928.0,Unclassified,,0,,Not checked,,Read by OCR,10,13692,
GEM/2024/B/5611511,7142442.0,Unclassified,,0,,Not checked,,Read by OCR,1,809,
GEM/2024/B/5604031,7134138.0,Unclassified,,0,,Not checked,,Read by OCR,10,12357,
GEM/2024/B/5611520,7142451.0,Unclassified,,0,,Not checked,,Read by OCR,3,1542,
GEM/2024/B/5614038,7145305.0,Unclassified,,0,,Not checked,,Read by OCR,3,1645,
GEM/2024/B/5614876,7146282.0,Unclassified,,0,,Not checked,,Read by OCR,1,1640,
GEM/2024/B/5616402,7148006.0,Unclassified,,0,,Not checked,,Read by OCR,1,265,
GEM/2024/B/5617451,7149253.0,Unclassified,,0,,Not checked,,Read by OCR,1,554,
GEM/2024/B/5608344,7138896.0,TXD — Textile Department,IS 15138; IS 14887; IS 1155; IS 460; IS 1009,5,IS 1009 (Withdrawn),Yes,,Read by OCR,12,19598,
GEM/2024/B/5619211,7151309.0,Unclassified,,0,,Not checked,,Read by OCR,2,2449,
GEM/2024/B/5620963,7153344.0,Unclassified,,0,,Not checked,,Read by OCR,2,1132,
GEM/2024/B/5619429,7151550.0,LITD — Electronics And Information Technology Department,IS 13252 (Part 1); IS 302 (Part 1),2,,No,,Read by OCR,4,2026,
GEM/2024/B/5621648,7154102.0,Unclassified,,0,,Not checked,,Read by OCR,1,738,
GEM/2024/B/5621871,7154353.0,Unclassified,,0,,Not checked,,Read by OCR,1,600,
GEM/2024/B/5622039,7154532.0,PGD — Production And General Engineering Department,IS 2102,1,,No,,Read by OCR,2,2118,
GEM/2024/B/5623156,7155761.0,Unclassified,,0,,Not checked,,Not extractable,1,177,
GEM/2024/B/5623761,7156426.0,Unclassified,,0,,Not checked,,Not extractable,1,122,
GEM/2024/B/5622617,7155157.0,Unclassified,,0,,Not checked,,Read by OCR,10,17137,
GEM/2024/B/5625034,7157803.0,Unclassified,,0,,Not checked,,Read by OCR,3,1126,
GEM/2024/B/5623943,7156622.0,Unclassified,,0,,Not checked,,Read by OCR,10,13077,
GEM/2024/B/5625141,7157921.0,Unclassified,,0,,Not checked,,Read by OCR,1,511,
GEM/2024/B/5612081,7143062.0,Unclassified,,0,,Not checked,,Read by OCR,24,47091,
GEM/2024/B/5625941,7158795.0,Unclassified,,0,,Not checked,,Read by OCR,1,988,
GEM/2024/B/5604027,7134134.0,ETD — Electrotechnical Department,IS 2705; IS 16227; IS 3156,3,IS 2705 (Withdrawn); IS 3156 (Withdrawn),Yes,,Read by OCR,24,47895,
GEM/2024/B/5628703,7161836.0,Unclassified,,0,,Not checked,,Read by OCR,2,3517,
GEM/2024/B/5630151,7163479.0,Unclassified,,0,,Not checked,,Not extractable,1,93,
GEM/2024/B/5630918,7164366.0,Unclassified,,0,,Not checked,,Read by OCR,1,1068,
GEM/2024/B/5629722,7162986.0,Unclassified,,0,,Not checked,,Read by OCR,3,2186,
GEM/2024/B/5610975,7141855.0,CHD — Chemical Department,IS 2062; IS 2074; IS 2932,3,,No,,Read by OCR,24,37828,
GEM/2024/B/5626881,7159842.0,Unclassified,,0,,Not checked,,Read by OCR,5,4988,
GEM/2024/B/5628752,7161891.0,CHD — Chemical Department,IS 2932; IS 8442,2,,No,,Read by OCR,6,4981,
GEM/2024/B/5636599,7170687.0,Unclassified,,0,,Not checked,,Not extractable,1,80,
GEM/2024/B/5636525,7170609.0,Unclassified,,0,,Not checked,,Read by OCR,2,249,
GEM/2024/B/5636090,7170126.0,Unclassified,,0,,Not checked,,Read by OCR,1,1416,
GEM/2024/B/5637070,7171208.0,Unclassified,,0,,Not checked,,Not extractable,1,83,
GEM/2024/B/5631592,7165128.0,Unclassified,,0,,Not checked,,Read by OCR,4,2805,
GEM/2024/B/5636901,7171021.0,Unclassified,,0,,Not checked,,Read by OCR,2,2393,
GEM/2024/B/5638636,7172957.0,Unclassified,,0,,Not checked,,Read by OCR,1,1269,
GEM/2024/B/5638017,7172267.0,Unclassified,,0,,Not checked,,Read by OCR,2,2170,
GEM/2024/B/5644053,7179264.0,Unclassified,,0,,Not checked,,Not extractable,1,135,
GEM/2024/B/5643076,7178072.0,Unclassified,,0,,Not checked,,Read by OCR,1,355,
GEM/2024/B/5641507,7176273.0,Unclassified,,0,,Not checked,,Read by OCR,1,4339,
GEM/2024/B/5638177,7172442.0,Unclassified,,0,,Not checked,,Read by OCR,4,5065,
GEM/2024/B/5647664,7183337.0,CHD — Chemical Department,IS 3346,1,,No,,Read by OCR,1,1234,
GEM/2024/B/5648596,7184377.0,Unclassified,,0,,Not checked,,Read by OCR,1,930,
GEM/2024/B/5647162,7182778.0,CED — Civil Engineering Department,IS 3589; IS 5290; IS 5312; IS 884; IS 12585; IS 904; IS 636 (type-A); IS 903,8,,No,,Read by OCR,4,8755,
GEM/2024/B/5651573,7187579.0,TXD — Textile Department,IS 8156 (LATEST),1,,No,,Read by OCR,1,370,
GEM/2024/B/5633045,7166736.0,CED — Civil Engineering Department,IS 3521; IS 2925; IS 2925 (1984),3,,No,,Read by OCR,9,17892,IS 5983
GEM/2024/B/5648699,7184494.0,Unclassified,,0,,Not checked,,Read by OCR,4,1423,
GEM/2024/B/5652273,7188311.0,TXD — Textile Department,IS 5176,1,,No,,Read by OCR,2,254,
GEM/2024/B/5655778,7191999.0,Unclassified,,0,,Not checked,,Not extractable,1,150,
GEM/2024/B/5653579,7189693.0,Unclassified,,0,,Not checked,,Read by OCR,2,2665,
GEM/2024/B/5656252,7192506.0,Unclassified,,0,,Not checked,,Read by OCR,1,1357,
GEM/2024/B/5658376,7194787.0,Unclassified,,0,,Not checked,,Read by OCR,2,298,
GEM/2024/B/5658922,7195375.0,Unclassified,,0,,Not checked,,Read by OCR,1,930,
GEM/2024/B/5659082,7195544.0,Unclassified,,0,,Not checked,,Read by OCR,1,2117,
GEM/2024/B/5660737,7197434.0,MTD — Metallurgical Engineering Department,IS 5075,1,,No,,Read by OCR,1,462,
GEM/2024/B/5660716,7197409.0,Unclassified,,0,,Not checked,,Read by OCR,2,3625,
GEM/2024/B/5648489,7184260.0,Unclassified,,0,,Not checked,,Read by OCR,8,7875,
GEM/2024/B/5665093,7202709.0,Unclassified,,0,,Not checked,,Not extractable,1,155,
GEM/2024/B/5665097,7202714.0,Unclassified,,0,,Not checked,,Read by OCR,1,491,
GEM/2024/B/5667201,7205089.0,Unclassified,,0,,Not checked,,Read by OCR,1,351,
GEM/2024/B/5662330,7199208.0,Unclassified,,0,,Not checked,,Read by OCR,3,7562,
GEM/2024/B/5668148,7206159.0,Unclassified,,0,,Not checked,,Read by OCR,2,3554,
GEM/2024/B/5669943,7208131.0,Unclassified,,0,,Not checked,,Read by OCR,1,462,
GEM/2024/B/5669029,7207130.0,Unclassified,,0,,Not checked,,Read by OCR,1,621,
GEM/2024/B/5671952,7210288.0,Unclassified,,0,,Not checked,,Not extractable,1,67,
GEM/2024/B/5664462,7201973.0,Unclassified,,0,,Not checked,,Read by OCR,6,12334,
GEM/2024/B/5669127,7207242.0,Unclassified,,0,,Not checked,,Read by OCR,2,3552,
GEM/2024/B/5674601,7213167.0,Unclassified,,0,,Not checked,,Read by OCR,1,439,
GEM/2024/B/5678622,7217617.0,Unclassified,,0,,Not checked,,Not extractable,1,92,
GEM/2024/B/5677408,7216250.0,Unclassified,,0,,Not checked,,Read by OCR,1,2447,
GEM/2024/B/5680096,7219403.0,Unclassified,,0,,Not checked,,Read by OCR,3,233,
GEM/2024/B/5682006,7221602.0,Unclassified,,0,,Not checked,,Read by OCR,5,6561,
GEM/2024/B/5681533,7221072.0,Unclassified,,0,,Not checked,,Read by OCR,8,13149,
GEM/2024/B/5680293,7219624.0,CHD — Chemical Department,IS 15298; IS 2051,2,,No,,Read by OCR,8,19697,
GEM/2024/B/5686331,7226444.0,Unclassified,,0,,Not checked,,Not extractable,1,134,
GEM/2024/B/5682086,7221692.0,Unclassified,,0,,Not checked,,Read by OCR,3,1047,
GEM/2024/B/5684995,7224980.0,Unclassified,,0,,Not checked,,Read by OCR,1,2435,
GEM/2024/B/5669965,7208157.0,Unclassified,,0,,Not checked,,Read by OCR,12,24421,
